filename,conversation_no,act_tag,caller,text,pos
./data/verbmobil,r137c,REJECT,B,"<""ahm> well it sounds like this week is shot","<""ahm>/well/it/sounds/like/this/week/is/shot"
./data/verbmobil,r137c,GIVE_REASON,B,because I can not make it on Friday,because/I/can/not/make/it/on/Friday
./data/verbmobil,r137c,GIVE_REASON,B,'cause I have got a seminar,'cause/I/have/got/a/seminar
./data/verbmobil,r137c,EXCLUDE,B,"<""ah> Monday and Tuesday I am on vacation","<""ah>/Monday/and/Tuesday/I/am/on/vacation"
./data/verbmobil,r137c,SUGGEST,B,so Wednesday the fourteenth I have got all I have got is a doctor's appointment in the morning,so/Wednesday/the/fourteenth/I/have/got/all/I/have/got/is/a/doctor's/appointment/in/the/morning
./data/verbmobil,r137c,SUGGEST,B,and I would be able to meet you any time after ten $A $M,and/I/would/be/able/to/meet/you/any/time/after/ten/$A/$M
./data/verbmobil,r137c,ACCEPT,A,well I could meet you after ten $A $M,well/I/could/meet/you/after/ten/$A/$M
./data/verbmobil,r137c,SUGGEST,A,and I just have a class at two,and/I/just/have/a/class/at/two
./data/verbmobil,r137c,SUGGEST,A,so we could pick a time in there,so/we/could/pick/a/time/in/there
./data/verbmobil,r137c,SUGGEST,A,we c= we could probably eat over lunch in the Highlander too,we/c=/we/could/probably/eat/over/lunch/in/the/Highlander/too
./data/verbmobil,r137c,REQUEST_SUGGEST,A,"<""ahm> do you eat at any specific time","<""ahm>/do/you/eat/at/any/specific/time"
./data/verbmobil,r137c,DEVIATE_SCENARIO,B,no I usually eat when I am hungry,no/I/usually/eat/when/I/am/hungry
./data/verbmobil,r137c,REQUEST_SUGGEST,B,so why do not you pick a time,so/why/do/not/you/pick/a/time
./data/verbmobil,r137c,DEVIATE_SCENARIO,B,"and <""ah> I will try to be hungry then","and/<""ah>/I/will/try/to/be/hungry/then"
./data/verbmobil,r137c,SUGGEST,A,okay how 'bout if we meet at precisely ten thirty six,okay/how/'bout/if/we/meet/at/precisely/ten/thirty/six
./data/verbmobil,r137c,ACCEPT,B,okay,okay
./data/verbmobil,r137c,DEVIATE_SCENARIO,B,but I might be a minute or two late so do not be surprised if I am there at ten thirty seven,but/I/might/be/a/minute/or/two/late/so/do/not/be/surprised/if/I/am/there/at/ten/thirty/seven
./data/verbmobil,r137c,DEVIATE_SCENARIO,A,no I like promptness,no/I/like/promptness
./data/verbmobil,r137c,DEVIATE_SCENARIO,A,I I hope that you are on time,I/I/hope/that/you/are/on/time
./data/verbmobil,r137c,DEVIATE_SCENARIO,A,I mean if you if you are planning to be late we could just make it at a later time,I/mean/if/you/if/you/are/planning/to/be/late/we/could/just/make/it/at/a/later/time
./data/verbmobil,r137c,ACCEPT,B,I will be there at ten thirty six,I/will/be/there/at/ten/thirty/six
./data/verbmobil,r138c,REQUEST_SUGGEST,A,Ian so when do you want to schedule the next meeting,Ian/so/when/do/you/want/to/schedule/the/next/meeting
./data/verbmobil,r138c,SUGGEST,A,"is <""ahm> Thursday the sixth good for you","is/<""ahm>/Thursday/the/sixth/good/for/you"
./data/verbmobil,r138c,EXCLUDE,B,"<""ahm> I am going to be on vacation from the second to the fifteenth","<""ahm>/I/am/going/to/be/on/vacation/from/the/second/to/the/fifteenth"
./data/verbmobil,r138c,SUGGEST,B,"<""ah> we are have to do it sometime after that","<""ah>/we/are/have/to/do/it/sometime/after/that"
./data/verbmobil,r138c,SUGGEST,B,would the Friday the twenty first work at all for you,would/the/Friday/the/twenty/first/work/at/all/for/you
./data/verbmobil,r138c,SUGGEST,B,I am free all day long,I/am/free/all/day/long
./data/verbmobil,r138c,REJECT,A,"<""ahm> Friday the twenty first does not look good","<""ahm>/Friday/the/twenty/first/does/not/look/good"
./data/verbmobil,r138c,GIVE_REASON,A,I am going to be stuck in a seminar from eight $A $M to five $P $M all day long,I/am/going/to/be/stuck/in/a/seminar/from/eight/$A/$M/to/five/$P/$M/all/day/long
./data/verbmobil,r138c,SUGGEST,A,"<""ahm> what about Monday the twenty fourth","<""ahm>/what/about/Monday/the/twenty/fourth"
./data/verbmobil,r138c,FEEDBACK_POSITIVE,A,that is really good for me,that/is/really/good/for/me
./data/verbmobil,r138c,SUGGEST,A,I have nothing scheduled that day,I/have/nothing/scheduled/that/day
./data/verbmobil,r138c,FEEDBACK_POSITIVE,B,"<""ahm> great","<""ahm>/great"
./data/verbmobil,r138c,ACCEPT,B,I am free until four o'clock,I/am/free/until/four/o'clock
./data/verbmobil,r138c,SUGGEST,B,so we can meet anytime before then,so/we/can/meet/anytime/before/then
./data/verbmobil,r138c,REQUEST_SUGGEST,B,"<""ah> when is a good time for you","<""ah>/when/is/a/good/time/for/you"
./data/verbmobil,r138c,SUGGEST,A,what about from one to three $P $M,what/about/from/one/to/three/$P/$M
./data/verbmobil,r138c,ACCEPT,A,I think that would be really good,I/think/that/would/be/really/good
./data/verbmobil,r138c,GIVE_REASON,A,and we would get enough time to talk about everything that we really want to,and/we/would/get/enough/time/to/talk/about/everything/that/we/really/want/to
./data/verbmobil,r138c,ACCEPT,B,okay sounds good,okay/sounds/good
./data/verbmobil,r138c,CONFIRM,B,"I will meet you at one o'clock on <""ah> Monday the twenty fourth then","I/will/meet/you/at/one/o'clock/on/<""ah>/Monday/the/twenty/fourth/then"
./data/verbmobil,r139c,INIT,A,"Ian <""ahm> I want to meet with you","Ian/<""ahm>/I/want/to/meet/with/you"
./data/verbmobil,r139c,INIT,A,we have some really important stuff to talk about,we/have/some/really/important/stuff/to/talk/about
./data/verbmobil,r139c,SUGGEST,A,so how 'bout Thursday the third from three to five $P $M,so/how/'bout/Thursday/the/third/from/three/to/five/$P/$M
./data/verbmobil,r139c,REQUEST_COMMENT,A,how does that sound for you,how/does/that/sound/for/you
./data/verbmobil,r139c,EXPLAINED_REJECT,B,oh I would love to but I am going to be on vacation again,oh/I/would/love/to/but/I/am/going/to/be/on/vacation/again
./data/verbmobil,r139c,SUGGEST,B,"<""ahm> how about sometime next week","<""ahm>/how/about/sometime/next/week"
./data/verbmobil,r139c,SUGGEST,B,I have got a lot of free time on Monday and Wednesday,I/have/got/a/lot/of/free/time/on/Monday/and/Wednesday
./data/verbmobil,r139c,EXPLAINED_REJECT,A,"<""ahm> Monday through Wednesday I am going to be out of town","<""ahm>/Monday/through/Wednesday/I/am/going/to/be/out/of/town"
./data/verbmobil,r139c,EXPLAINED_REJECT,A,and Thursday I am going to be stuck in a conference from nine to eleven,and/Thursday/I/am/going/to/be/stuck/in/a/conference/from/nine/to/eleven
./data/verbmobil,r139c,DEVIATE_SCENARIO,A,and I do not know if I would really want to go into another meeting right after that,and/I/do/not/know/if/I/would/really/want/to/go/into/another/meeting/right/after/that
./data/verbmobil,r139c,SUGGEST,A,what about Friday the eleventh,what/about/Friday/the/eleventh
./data/verbmobil,r139c,SUGGEST,A,I am free all day,I/am/free/all/day
./data/verbmobil,r139c,ACCEPT,B,"<""ah> my afternoon on Friday is pretty free","<""ah>/my/afternoon/on/Friday/is/pretty/free"
./data/verbmobil,r139c,SUGGEST,B,"<""ah> we could meet at say two o'clock","<""ah>/we/could/meet/at/say/two/o'clock"
./data/verbmobil,r139c,REQUEST_COMMENT,B,is that work for you,is/that/work/for/you
./data/verbmobil,r139c,ACCEPT,A,yeah that is great,yeah/that/is/great
./data/verbmobil,r139c,ACCEPT,A,two to at least four on Friday the eleventh will be great,two/to/at/least/four/on/Friday/the/eleventh/will/be/great
./data/verbmobil,r139c,CONFIRM,A,we will meet then,we/will/meet/then
./data/verbmobil,r139c,BYE,A,okay see you then,okay/see/you/then
./data/verbmobil,r140c,INFORM,A,Ian it is urgent,Ian/it/is/urgent
./data/verbmobil,r140c,INIT,A,I have to meet up with you,I/have/to/meet/up/with/you
./data/verbmobil,r140c,SUGGEST,A,what about today,what/about/today
./data/verbmobil,r140c,SUGGEST,A,say from one to three $P $M,say/from/one/to/three/$P/$M
./data/verbmobil,r140c,REQUEST_COMMENT,A,how does that sound,how/does/that/sound
./data/verbmobil,r140c,EXPLAINED_REJECT,B,I have got a class from two to three thirty,I/have/got/a/class/from/two/to/three/thirty
./data/verbmobil,r140c,SUGGEST,B,"<""ah> I am free all day tomorrow and Wednesday though","<""ah>/I/am/free/all/day/tomorrow/and/Wednesday/though"
./data/verbmobil,r140c,REQUEST_COMMENT,B,"<""ah> are you free at all any of those days","<""ah>/are/you/free/at/all/any/of/those/days"
./data/verbmobil,r140c,EXPLAINED_REJECT,A,"<""ahm> tomorrow through the twentieth I am on vacation and I am attending seminars","<""ahm>/tomorrow/through/the/twentieth/I/am/on/vacation/and/I/am/attending/seminars"
./data/verbmobil,r140c,EXPLAINED_REJECT,A,so I really will not have any free time,so/I/really/will/not/have/any/free/time
./data/verbmobil,r140c,SUGGEST,A,"but <""ahm> I am going to get back on Wednesday the twenty first","but/<""ahm>/I/am/going/to/get/back/on/Wednesday/the/twenty/first"
./data/verbmobil,r140c,SUGGEST,A,and I will be free all day,and/I/will/be/free/all/day
./data/verbmobil,r140c,SUGGEST,A,what about if we meet up then,what/about/if/we/meet/up/then
./data/verbmobil,r140c,REJECT,B,"<""ah> the twenty first is no good","<""ah>/the/twenty/first/is/no/good"
./data/verbmobil,r140c,GIVE_REASON,B,"I will be away on business <""ahm>","I/will/be/away/on/business/<""ahm>"
./data/verbmobil,r140c,SUGGEST,B,how 'bout the afternoon of the twenty second or the twenty third,how/'bout/the/afternoon/of/the/twenty/second/or/the/twenty/third
./data/verbmobil,r140c,EXPLAINED_REJECT,A,"<""ahm> the afternoon both the twenty second and twenty third I am going to be stuck in three hour meetings","<""ahm>/the/afternoon/both/the/twenty/second/and/twenty/third/I/am/going/to/be/stuck/in/three/hour/meetings"
./data/verbmobil,r140c,SUGGEST,A,"but <""ah> the next best thing would be Monday the twenty sixth","but/<""ah>/the/next/best/thing/would/be/Monday/the/twenty/sixth"
./data/verbmobil,r140c,SUGGEST,A,I am free all day,I/am/free/all/day
./data/verbmobil,r140c,REQUEST_SUGGEST,A,any time good for you,any/time/good/for/you
./data/verbmobil,r140c,ACCEPT,B,"<""ahm> the twenty sixth would be pretty good","<""ahm>/the/twenty/sixth/would/be/pretty/good"
./data/verbmobil,r140c,SUGGEST,B,could we meet at ten in the morning,could/we/meet/at/ten/in/the/morning
./data/verbmobil,r140c,ACCEPT,A,yeah ten $A $M in the morning would be great,yeah/ten/$A/$M/in/the/morning/would/be/great
./data/verbmobil,r140c,CONFIRM,A,so we will meet from like ten to twelve,so/we/will/meet/from/like/ten/to/twelve
./data/verbmobil,r140c,ACCEPT,A,that will be fine,that/will/be/fine
./data/verbmobil,r140c,BYE,B,great then I am looking forward to it,great/then/I/am/looking/forward/to/it
./data/verbmobil,r141c,DEVIATE_SCENARIO,A,"<""ah> Ian I do not think we finished <""ah> discussing what we had to talk about","<""ah>/Ian/I/do/not/think/we/finished/<""ah>/discussing/what/we/had/to/talk/about"
./data/verbmobil,r141c,SUGGEST,A,so what about if we meet up on Monday say around from two to four,so/what/about/if/we/meet/up/on/Monday/say/around/from/two/to/four
./data/verbmobil,r141c,EXPLAINED_REJECT,B,"be on vac= <""ah> no I am going to be on vacation again this next week <""ah> from the second to the sixth <""ahm>","be/on/vac=/<""ah>/no/I/am/going/to/be/on/vacation/again/this/next/week/<""ah>/from/the/second/to/the/sixth/<""ahm>"
./data/verbmobil,r141c,SUGGEST,B,how 'bout the ninth the eleventh or the twelfth,how/'bout/the/ninth/the/eleventh/or/the/twelfth
./data/verbmobil,r141c,SUGGEST,B,I am free all day on those days,I/am/free/all/day/on/those/days
./data/verbmobil,r141c,ACCEPT,A,the ninth would be great,the/ninth/would/be/great
./data/verbmobil,r141c,SUGGEST,A,"say what about from <""ah> two to four $P $M that day","say/what/about/from/<""ah>/two/to/four/$P/$M/that/day"
./data/verbmobil,r141c,ACCEPT,A,that would be great for me,that/would/be/great/for/me
./data/verbmobil,r141c,ACCEPT,B,okay then I will see you from two to four on the ninth,okay/then/I/will/see/you/from/two/to/four/on/the/ninth
./data/verbmobil,r142c,DEVIATE_SCENARIO,A,Ian we need to discuss this issue further s=,Ian/we/need/to/discuss/this/issue/further/s=
./data/verbmobil,r142c,SUGGEST,A,"what about if we meet on <""ah> March the twenty third","what/about/if/we/meet/on/<""ah>/March/the/twenty/third"
./data/verbmobil,r142c,SUGGEST,A,"<""ah> any day all day is good for me","<""ah>/any/day/all/day/is/good/for/me"
./data/verbmobil,r142c,REQUEST_SUGGEST,A,so you just pick a time,so/you/just/pick/a/time
./data/verbmobil,r142c,EXCLUDE,B,"okay well I have got a class from nine to twelve <""ahm>","okay/well/I/have/got/a/class/from/nine/to/twelve/<""ahm>"
./data/verbmobil,r142c,SUGGEST,B,"could we meet at say <""ah> two o'clock","could/we/meet/at/say/<""ah>/two/o'clock"
./data/verbmobil,r142c,ACCEPT,A,two to four would be just great,two/to/four/would/be/just/great
./data/verbmobil,r142c,GIVE_REASON,A,"and then <""ah> we can wrap up what we started talking about here","and/then/<""ah>/we/can/wrap/up/what/we/started/talking/about/here"
./data/verbmobil,r142c,BYE,A,see you then,see/you/then
./data/verbmobil,r143c,INIT,A,Ian I think we should meet up again,Ian/I/think/we/should/meet/up/again
./data/verbmobil,r143c,SUGGEST,A,"<""ah> what about April the twentieth","<""ah>/what/about/April/the/twentieth"
./data/verbmobil,r143c,INFORM,A,that is a Tuesday,that/is/a/Tuesday
./data/verbmobil,r143c,SUGGEST,A,"I am free all day <""ah> anything good for you","I/am/free/all/day/<""ah>/anything/good/for/you"
./data/verbmobil,r143c,EXCLUDE,B,well I have got a meeting in the afternoon,well/I/have/got/a/meeting/in/the/afternoon
./data/verbmobil,r143c,SUGGEST,B,"but I could meet <""ah> during lunch or <""ah> at say ten in the morning","but/I/could/meet/<""ah>/during/lunch/or/<""ah>/at/say/ten/in/the/morning"
./data/verbmobil,r143c,SUGGEST,A,"<""ah> we probably would not have enough time to discuss this over lunch","<""ah>/we/probably/would/not/have/enough/time/to/discuss/this/over/lunch"
./data/verbmobil,r143c,ACCEPT,A,"but <""ah> ten $A $M sounds good","but/<""ah>/ten/$A/$M/sounds/good"
./data/verbmobil,r143c,SUGGEST,A,from say from 'bout ten to noon,from/say/from/'bout/ten/to/noon
./data/verbmobil,r143c,REQUEST_COMMENT,A,how about that,how/about/that
./data/verbmobil,r143c,ACCEPT,B,"<""ah> sounds great","<""ah>/sounds/great"
./data/verbmobil,r143c,CONFIRM,B,so I will see you on Tuesday the twentieth at ten $A $M,so/I/will/see/you/on/Tuesday/the/twentieth/at/ten/$A/$M
./data/verbmobil,r144c,INIT,A,Ian I think we need to get together for another two hour meeting,Ian/I/think/we/need/to/get/together/for/another/two/hour/meeting
./data/verbmobil,r144c,SUGGEST,A,what does the sixth look like for you,what/does/the/sixth/look/like/for/you
./data/verbmobil,r144c,EXPLAINED_REJECT,B,"<""ah> from the second to the fifteenth I am going to be on vacation","<""ah>/from/the/second/to/the/fifteenth/I/am/going/to/be/on/vacation"
./data/verbmobil,r144c,SUGGEST,B,"<""ah> we are going to have to do it sometime after that","<""ah>/we/are/going/to/have/to/do/it/sometime/after/that"
./data/verbmobil,r144c,SUGGEST,B,are you free on the twenty first,are/you/free/on/the/twenty/first
./data/verbmobil,r144c,EXPLAINED_REJECT,A,"nope got a seminar all day <""ahm>","nope/got/a/seminar/all/day/<""ahm>"
./data/verbmobil,r144c,SUGGEST,A,I am looking at anywhere the twenty fourth,I/am/looking/at/anywhere/the/twenty/fourth
./data/verbmobil,r144c,SUGGEST,A,all day I am free or afternoon on the twenty fifth,all/day/I/am/free/or/afternoon/on/the/twenty/fifth
./data/verbmobil,r144c,ACCEPT,B,okay why do not we try to meet on the morning of the twenty fourth,okay/why/do/not/we/try/to/meet/on/the/morning/of/the/twenty/fourth
./data/verbmobil,r144c,EXCLUDE,B,I have got a four $P $M doctor's appointment,I/have/got/a/four/$P/$M/doctor's/appointment
./data/verbmobil,r144c,SUGGEST,B,but I can meet any time before that,but/I/can/meet/any/time/before/that
./data/verbmobil,r144c,SUGGEST,A,how 'bout two o'clock,how/'bout/two/o'clock
./data/verbmobil,r144c,REJECT,A,or no you have to be out at four,or/no/you/have/to/be/out/at/four
./data/verbmobil,r144c,SUGGEST,A,so one o'clock that will give us enough time to recuperate from the morning on a Monday,so/one/o'clock/that/will/give/us/enough/time/to/recuperate/from/the/morning/on/a/Monday
./data/verbmobil,r144c,ACCEPT,B,okay sounds good,okay/sounds/good
./data/verbmobil,r144c,CONFIRM,B,"I will see you at <""ah> one o'clock on the twenty fourth","I/will/see/you/at/<""ah>/one/o'clock/on/the/twenty/fourth"
./data/verbmobil,r145c,INIT,A,okay Ian we got to schedule a meeting,okay/Ian/we/got/to/schedule/a/meeting
./data/verbmobil,r145c,SUGGEST,A,I am looking at any Friday or any Monday but the seventh,I/am/looking/at/any/Friday/or/any/Monday/but/the/seventh
./data/verbmobil,r145c,REQUEST_COMMENT,A,what does it look like for you,what/does/it/look/like/for/you
./data/verbmobil,r145c,ACCEPT,B,"<""ah> Fridays are good in the afternoon except for the fourth","<""ah>/Fridays/are/good/in/the/afternoon/except/for/the/fourth"
./data/verbmobil,r145c,SUGGEST,B,"<""ah> could you meet on the eleventh at say two o'clock","<""ah>/could/you/meet/on/the/eleventh/at/say/two/o'clock"
./data/verbmobil,r145c,ACCEPT,A,sounds great,sounds/great
./data/verbmobil,r145c,CONFIRM,A,two o'clock on the eleventh,two/o'clock/on/the/eleventh
./data/verbmobil,r146c,DELIBERATE,A,you know what Ian,you/know/what/Ian
./data/verbmobil,r146c,INIT,A,I think we got to get together again in a couple weeks,I/think/we/got/to/get/together/again/in/a/couple/weeks
./data/verbmobil,r146c,REQUEST_SUGGEST,A,"<""ahm> how does you schedule look","<""ahm>/how/does/you/schedule/look"
